SKU,FISCAL_MONTH,WEEK_START_DATE,SHIPPED_QTY,ORDER_QTY,CONFIRMED_ORDER_QTY
SKU1292,201710,10/2/2017,2430,6120,6120
SKU1292,201710,10/9/2017,2250,1350,1350
SKU1292,201710,10/16/2017,3060,5220,5220
SKU1292,201710,10/23/2017,2070,5490,4050
SKU1292,201711,10/30/2017,1980,5400,5400
SKU1292,201711,11/6/2017,7740,6120,6120
SKU1292,201711,11/13/2017,4500,9360,9180
SKU1292,201711,11/20/2017,5040,6750,3690
SKU1292,201712,11/27/2017,5850,8190,8190
SKU1292,201712,12/4/2017,7740,10530,8910
SKU1292,201712,12/11/2017,3510,6750,5310
SKU1292,201712,12/18/2017,1800,2700,2700
SKU1292,201712,12/25/2017,90,3060,2340
SKU1292,201801,1/1/2018,5670,7200,7200
SKU1292,201801,1/8/2018,5220,4500,4050
SKU1292,201801,1/15/2018,6030,7380,7020
SKU1292,201801,1/22/2018,3690,9090,8550
SKU1292,201802,1/29/2018,900,16560,8280
SKU1292,201802,2/5/2018,0,0,0
SKU1292,201802,2/12/2018,15300,3420,3420
SKU1292,201802,2/19/2018,2610,5310,3870
SKU1292,201803,2/26/2018,450,1980,1260
SKU1292,201803,3/5/2018,1710,11430,8550
SKU1292,201803,3/12/2018,8370,5400,5400
SKU1292,201803,3/19/2018,4590,7200,7200
SKU1292,201803,3/26/2018,5130,4860,4860
SKU1292,201804,4/2/2018,2520,4590,4590
SKU1292,201804,4/9/2018,2610,3510,3510
SKU1292,201804,4/16/2018,4680,6390,6390
SKU1292,201804,4/23/2018,3060,3510,3420
SKU1292,201805,4/30/2018,2340,5850,5850
SKU1292,201805,5/7/2018,2160,4590,4590
SKU1292,201805,5/14/2018,3150,3690,3600
SKU1292,201805,5/21/2018,3780,4320,4320
SKU1292,201806,5/28/2018,2070,5670,4230
SKU1292,201806,6/4/2018,6210,6480,6480
SKU1292,201806,6/11/2018,4230,7200,5760
SKU1292,201806,6/18/2018,7560,6480,6480
SKU1292,201806,6/25/2018,1260,2880,2880
SKU1292,201807,7/2/2018,2970,5400,5310
SKU1292,201807,7/9/2018,4320,2430,2340
SKU1292,201807,7/16/2018,6300,6390,6390
SKU1292,201807,7/23/2018,4320,12870,11430
SKU1292,201808,7/30/2018,7740,3780,3780
SKU1292,201808,8/6/2018,1260,3600,3600
SKU1292,201808,8/13/2018,7560,11430,11430
SKU1292,201808,8/20/2018,5760,4860,4860
SKU1292,201809,8/27/2018,8910,12600,11160
SKU1292,201809,9/3/2018,630,6210,6210
SKU1292,201809,9/10/2018,6930,3960,3960
SKU1292,201809,9/17/2018,4140,6840,5400
SKU1292,201809,9/24/2018,4860,7920,7920
SKU1292,201810,10/1/2018,5130,7200,7200
SKU1292,201810,10/8/2018,4950,5130,5130
SKU1292,201810,10/15/2018,1800,9900,8460
SKU1292,201810,10/22/2018,5940,8010,8010
SKU1292,201811,10/29/2018,4860,8280,8280
SKU1292,201811,11/5/2018,7830,6660,6660
SKU1292,201811,11/12/2018,3780,5940,5940
SKU1292,201811,11/19/2018,2160,5220,3780
SKU1292,201812,11/26/2018,7560,11160,9720
SKU1292,201812,12/3/2018,7920,10080,8640
SKU1292,201812,12/10/2018,3510,5850,4410
SKU1292,201812,12/17/2018,4320,13140,13140
SKU1292,201812,12/24/2018,5220,5670,4230
SKU1292,201901,12/31/2018,6120,14400,11520
SKU1292,201901,1/7/2019,11790,20160,14310
SKU1292,201901,1/14/2019,8100,12420,11700
SKU1292,201901,1/21/2019,5850,15300,9540
SKU1292,201902,1/28/2019,2250,2700,2700
SKU1292,201902,2/4/2019,4410,8910,7470
SKU1292,201902,2/11/2019,9180,8370,8370
SKU1292,201902,2/18/2019,2880,5940,4500
SKU1292,201903,2/25/2019,810,4410,4410
SKU1292,201903,3/4/2019,7470,7020,7020
SKU1292,201903,3/11/2019,3690,5760,4230
SKU1292,201903,3/18/2019,6750,6930,6930
SKU1292,201903,3/25/2019,3240,2250,2250
SKU1292,201904,4/1/2019,3150,5040,5040
SKU1292,201904,4/8/2019,4770,4590,4590
SKU1292,201904,4/15/2019,9540,9090,9000
SKU1292,201904,4/22/2019,1710,3690,3690
SKU1292,201905,4/29/2019,4950,4500,4500
SKU1292,201905,5/6/2019,1980,6570,6570
SKU1292,201905,5/13/2019,10440,7650,7650
SKU1292,201905,5/20/2019,6840,6930,6930
SKU1292,201906,5/27/2019,3510,4230,4230
SKU1292,201906,6/3/2019,3240,5130,5130
SKU1292,201906,6/10/2019,2610,5940,5940
SKU1292,201906,6/17/2019,9360,12600,12600
SKU1292,201906,6/24/2019,4770,9450,9450
SKU1292,201907,7/1/2019,4950,6120,4680
SKU1292,201907,7/8/2019,3690,5850,5850
SKU1292,201907,7/15/2019,5220,6480,6480
SKU1292,201907,7/22/2019,6210,6930,6930
SKU1292,201908,7/29/2019,6300,10170,8730
SKU1292,201908,8/5/2019,10530,10530,10530
SKU1292,201908,8/12/2019,7110,8820,7380
SKU1292,201908,8/19/2019,2880,15840,7200
SKU1293,201501,1/5/2015,0,0,0
SKU1293,201501,1/12/2015,0,0,0
SKU1293,201501,1/19/2015,0,0,0
SKU1293,201502,1/26/2015,0,0,0
SKU1293,201502,2/2/2015,0,0,0
SKU1293,201502,2/9/2015,0,0,0
SKU1293,201502,2/16/2015,0,0,0
SKU1293,201503,2/23/2015,0,0,0
SKU1293,201503,3/2/2015,0,0,0
SKU1293,201503,3/9/2015,0,0,0
SKU1293,201503,3/16/2015,0,0,0
SKU1293,201503,3/23/2015,0,0,0
SKU1293,201504,3/30/2015,0,0,0
SKU1293,201504,4/6/2015,0,0,0
SKU1293,201504,4/13/2015,0,0,0
SKU1293,201504,4/20/2015,0,0,0
SKU1293,201505,4/27/2015,0,0,0
SKU1293,201505,5/4/2015,0,0,0
SKU1293,201505,5/11/2015,0,0,0
SKU1293,201505,5/18/2015,0,0,0
SKU1293,201506,5/25/2015,0,0,0
SKU1293,201506,6/1/2015,0,0,0
SKU1293,201506,6/8/2015,0,0,0
SKU1293,201506,6/15/2015,0,0,0
SKU1293,201506,6/22/2015,0,0,0
SKU1293,201507,6/29/2015,0,0,0
SKU1293,201507,7/6/2015,0,0,0
SKU1293,201507,7/13/2015,0,0,0
SKU1293,201507,7/20/2015,0,0,0
SKU1293,201508,7/27/2015,0,0,0
SKU1293,201508,8/3/2015,0,0,0
SKU1293,201508,8/10/2015,0,0,0
SKU1293,201508,8/17/2015,0,0,0
SKU1293,201509,8/24/2015,0,0,0
SKU1293,201509,8/31/2015,0,0,0
SKU1293,201509,9/7/2015,0,0,0
SKU1293,201509,9/14/2015,20160,0,0
SKU1293,201509,9/21/2015,28800,0,0
SKU1293,201510,9/28/2015,0,0,0
SKU1293,201510,10/5/2015,0,0,0
SKU1293,201510,10/12/2015,90,0,0
SKU1293,201510,10/19/2015,0,0,0
SKU1293,201511,10/26/2015,0,0,0
SKU1293,201511,11/2/2015,11610,0,0
SKU1293,201511,11/9/2015,0,0,0
SKU1293,201511,11/16/2015,360,0,0
SKU1293,201512,11/23/2015,720,0,0
SKU1293,201512,11/30/2015,180,0,0
SKU1293,201512,12/7/2015,90,0,0
SKU1293,201512,12/14/2015,180,0,0
SKU1293,201512,12/21/2015,90,0,0
SKU1293,201512,12/28/2015,0,0,0
SKU1293,201601,1/4/2016,90,0,0
SKU1293,201601,1/11/2016,0,0,0
SKU1293,201601,1/18/2016,180,0,0
SKU1293,201601,1/25/2016,1890,0,0
SKU1293,201602,2/1/2016,0,0,0
SKU1293,201602,2/8/2016,450,0,0
SKU1293,201602,2/15/2016,0,0,0
SKU1293,201602,2/22/2016,0,0,0
SKU1293,201603,2/29/2016,90,0,0
SKU1293,201603,3/7/2016,0,0,0
SKU1293,201603,3/14/2016,180,0,0
SKU1293,201603,3/21/2016,900,0,0
SKU1293,201603,3/28/2016,540,0,0
SKU1293,201604,4/4/2016,0,0,0
SKU1293,201604,4/11/2016,1530,0,0
SKU1293,201604,4/18/2016,450,0,0
SKU1293,201604,4/25/2016,0,0,0
SKU1293,201605,5/2/2016,1980,0,0
SKU1293,201605,5/9/2016,90,0,0
SKU1293,201605,5/16/2016,1440,0,0
SKU1293,201605,5/23/2016,180,0,0
SKU1293,201606,5/30/2016,360,0,0
SKU1293,201606,6/6/2016,1800,0,0
SKU1293,201606,6/13/2016,2430,0,0
SKU1293,201606,6/20/2016,360,0,0
SKU1293,201606,6/27/2016,2250,0,0
SKU1293,201607,7/4/2016,360,0,0
SKU1293,201607,7/11/2016,540,0,0
SKU1293,201607,7/18/2016,1800,0,0
SKU1293,201607,7/25/2016,3420,0,0
SKU1293,201608,8/1/2016,0,0,0
SKU1293,201608,8/8/2016,810,0,0
SKU1293,201608,8/15/2016,1350,0,0
SKU1293,201608,8/22/2016,1890,0,0
SKU1293,201609,8/29/2016,2610,0,0
SKU1293,201609,9/5/2016,3060,0,0
SKU1293,201609,9/12/2016,1620,0,0
SKU1293,201609,9/19/2016,2070,0,0
SKU1293,201609,9/26/2016,360,0,0
SKU1293,201610,10/3/2016,1800,0,0
SKU1293,201610,10/10/2016,2520,0,0
SKU1293,201610,10/17/2016,450,0,0
SKU1293,201610,10/24/2016,2340,0,0
SKU1293,201611,10/31/2016,1530,0,0
SKU1293,201611,11/7/2016,4050,0,0
SKU1293,201611,11/14/2016,90,0,0
SKU1293,201611,11/21/2016,3690,0,0
SKU1293,201612,11/28/2016,1890,0,0
SKU1293,201612,12/5/2016,3690,0,0
SKU1293,201612,12/12/2016,9090,0,0
SKU1293,201612,12/19/2016,3870,0,0
SKU1293,201612,12/26/2016,1530,1530,1530
SKU1293,201701,1/2/2017,7740,3960,3960
SKU1293,201701,1/9/2017,540,2160,2160
SKU1293,201701,1/16/2017,3060,2250,2250
SKU1293,201701,1/23/2017,270,630,630
SKU1293,201702,1/30/2017,3420,4320,4320
SKU1293,201702,2/6/2017,2340,6840,6840
SKU1293,201702,2/13/2017,3420,4410,4410
SKU1293,201702,2/20/2017,3420,3420,3420
SKU1293,201703,2/27/2017,5670,6030,6030
SKU1293,201703,3/6/2017,1980,3510,3510
SKU1293,201703,3/13/2017,2880,1980,1980
SKU1293,201703,3/20/2017,720,1620,1530
SKU1293,201703,3/27/2017,3510,11070,9630
SKU1293,201704,4/3/2017,6660,4050,4050
SKU1293,201704,4/10/2017,2070,3780,3780
SKU1293,201704,4/17/2017,3240,2610,2610
SKU1293,201704,4/24/2017,1800,2430,2430
SKU1293,201705,5/1/2017,1980,4050,4050
SKU1293,201705,5/8/2017,8730,9270,9270
SKU1293,201705,5/15/2017,810,1620,1620
SKU1293,201705,5/22/2017,3240,6210,6210
SKU1293,201706,5/29/2017,5310,6300,6300
SKU1293,201706,6/5/2017,6030,6300,6300
SKU1293,201706,6/12/2017,5940,8010,8010
SKU1293,201706,6/19/2017,3690,7380,7380
SKU1293,201706,6/26/2017,4950,7380,7380
SKU1293,201707,7/3/2017,2340,1080,1080
SKU1293,201707,7/10/2017,4320,5220,5220
SKU1293,201707,7/17/2017,2070,6570,6570
SKU1293,201707,7/24/2017,3780,4500,4500
SKU1293,201708,7/31/2017,3960,5580,5580
SKU1293,201708,8/7/2017,3960,7560,7560
SKU1293,201708,8/14/2017,2520,5760,5580
SKU1293,201708,8/21/2017,3960,4950,4950
SKU1293,201709,8/28/2017,10170,11250,11250
SKU1293,201709,9/4/2017,4680,3060,2520
SKU1293,201709,9/11/2017,2610,4590,4590
SKU1293,201709,9/18/2017,7920,9270,7830
SKU1293,201709,9/25/2017,2700,9630,6750
SKU1293,201710,10/2/2017,2340,3240,3240
SKU1293,201710,10/9/2017,450,900,900
SKU1293,201710,10/16/2017,90,2160,2160
SKU1293,201710,10/23/2017,10890,16920,14670
SKU1293,201711,10/30/2017,4950,6030,6030
SKU1293,201711,11/6/2017,7560,6660,6660
SKU1293,201711,11/13/2017,2430,9900,9180
SKU1293,201711,11/20/2017,8460,9090,6210
SKU1293,201712,11/27/2017,9450,15930,14490
SKU1293,201712,12/4/2017,9000,7020,7020
SKU1293,201712,12/11/2017,4230,7470,7470
SKU1293,201712,12/18/2017,10440,16380,14220
SKU1293,201712,12/25/2017,5940,7200,6480
SKU1293,201801,1/1/2018,5220,6750,5310
SKU1293,201801,1/8/2018,7380,10710,10710
SKU1293,201801,1/15/2018,360,9360,5670
SKU1293,201801,1/22/2018,1620,15660,7830
SKU1293,201802,1/29/2018,19890,17190,11250
SKU1293,201802,2/5/2018,6120,10440,8820
SKU1293,201802,2/12/2018,9450,7470,7470
SKU1293,201802,2/19/2018,3690,6210,4770
SKU1293,201803,2/26/2018,5850,19080,13320
SKU1293,201803,3/5/2018,6390,14670,10350
SKU1293,201803,3/12/2018,1080,1890,1890
SKU1293,201803,3/19/2018,1170,2160,1980
SKU1293,201803,3/26/2018,6930,13140,11520
SKU1293,201804,4/2/2018,3870,4590,4590
SKU1293,201804,4/9/2018,8640,9450,9450
SKU1293,201804,4/16/2018,6930,9270,9270
SKU1293,201804,4/23/2018,3420,10260,6930
SKU1293,201805,4/30/2018,4590,10800,10800
SKU1293,201805,5/7/2018,6300,7020,6840
SKU1293,201805,5/14/2018,3960,5310,5130
SKU1293,201805,5/21/2018,11160,17730,14490
SKU1293,201806,5/28/2018,450,8910,6030
SKU1293,201806,6/4/2018,5760,9270,9270
SKU1293,201806,6/11/2018,9720,7560,7560
SKU1293,201806,6/18/2018,6210,9720,9720
SKU1293,201806,6/25/2018,5580,3150,3150
SKU1293,201807,7/2/2018,7200,12510,11070
SKU1293,201807,7/9/2018,6300,4500,4140
SKU1293,201807,7/16/2018,4590,6210,6210
SKU1293,201807,7/23/2018,5580,10350,8910
SKU1293,201808,7/30/2018,5400,5850,5850
SKU1293,201808,8/6/2018,4680,5670,5670
SKU1293,201808,8/13/2018,9270,12420,12420
SKU1293,201808,8/20/2018,7650,7740,7740
SKU1293,201809,8/27/2018,3240,10260,7380
SKU1293,201809,9/3/2018,4590,8730,8730
SKU1293,201809,9/10/2018,6480,7740,6300
SKU1293,201809,9/17/2018,7380,15030,12150
SKU1293,201809,9/24/2018,8010,11700,10260
SKU1293,201810,10/1/2018,7650,9900,8460
SKU1293,201810,10/8/2018,3960,8550,7110
SKU1293,201810,10/15/2018,6030,12870,11430
SKU1293,201810,10/22/2018,5850,6660,6570
SKU1293,201811,10/29/2018,4230,12150,8550
SKU1293,201811,11/5/2018,2430,8550,6930
SKU1293,201811,11/12/2018,10440,14490,14490
SKU1293,201811,11/19/2018,5490,5670,5490
SKU1293,201812,11/26/2018,8100,11340,9090
SKU1293,201812,12/3/2018,5760,13320,11880
SKU1293,201812,12/10/2018,11520,5670,5670
SKU1293,201812,12/17/2018,5040,15390,13950
SKU1293,201812,12/24/2018,6300,10890,6570
SKU1293,201901,12/31/2018,11250,15750,11430
SKU1293,201901,1/7/2019,9720,23130,14490
SKU1293,201901,1/14/2019,8190,10440,10260
SKU1293,201901,1/21/2019,6210,10800,7920
SKU1293,201902,1/28/2019,7470,12690,12690
SKU1293,201902,2/4/2019,6660,14310,11430
SKU1293,201902,2/11/2019,8820,11250,11250
SKU1293,201902,2/18/2019,7830,5850,5850
SKU1293,201903,2/25/2019,2070,4410,2880
SKU1293,201903,3/4/2019,11340,10800,10800
SKU1293,201903,3/11/2019,6300,10800,9360
SKU1293,201903,3/18/2019,3510,2340,2340
SKU1293,201903,3/25/2019,7110,12510,11070
SKU1293,201904,4/1/2019,10530,11070,11070
SKU1293,201904,4/8/2019,10620,9450,9450
SKU1293,201904,4/15/2019,6570,9090,9090
SKU1293,201904,4/22/2019,8640,12780,12600
SKU1293,201905,4/29/2019,10260,8730,8730
SKU1293,201905,5/6/2019,10710,19890,18450
SKU1293,201905,5/13/2019,14220,8190,8190
SKU1293,201905,5/20/2019,3600,7830,7830
SKU1293,201906,5/27/2019,7830,10350,10350
SKU1293,201906,6/3/2019,5490,5220,5220
SKU1293,201906,6/10/2019,8370,12780,12780
SKU1293,201906,6/17/2019,12510,12600,12600
SKU1293,201906,6/24/2019,4500,6930,6930
SKU1293,201907,7/1/2019,3060,5580,4140
SKU1293,201907,7/8/2019,8010,11520,11520
SKU1293,201907,7/15/2019,10620,8550,8550
SKU1293,201907,7/22/2019,6300,12600,9720
SKU1293,201908,7/29/2019,5130,14490,11610
SKU1293,201908,8/5/2019,14310,21240,18360
SKU1293,201908,8/12/2019,9270,9630,8190
SKU1293,201908,8/19/2019,4860,13140,11700
SKU1294,201501,1/5/2015,0,0,0
SKU1294,201501,1/12/2015,0,0,0
SKU1294,201501,1/19/2015,0,0,0
SKU1294,201502,1/26/2015,0,0,0
SKU1294,201502,2/2/2015,0,0,0
SKU1294,201502,2/9/2015,0,0,0
SKU1294,201502,2/16/2015,0,0,0
SKU1294,201503,2/23/2015,0,0,0
SKU1294,201503,3/2/2015,0,0,0
SKU1294,201503,3/9/2015,0,0,0
SKU1294,201503,3/16/2015,0,0,0
SKU1294,201503,3/23/2015,0,0,0
SKU1294,201504,3/30/2015,0,0,0
SKU1294,201504,4/6/2015,0,0,0
SKU1294,201504,4/13/2015,0,0,0
SKU1294,201504,4/20/2015,0,0,0
SKU1294,201505,4/27/2015,0,0,0
SKU1294,201505,5/4/2015,0,0,0
SKU1294,201505,5/11/2015,0,0,0
SKU1294,201505,5/18/2015,0,0,0
SKU1294,201506,5/25/2015,0,0,0
SKU1294,201506,6/1/2015,0,0,0
SKU1294,201506,6/8/2015,0,0,0
SKU1294,201506,6/15/2015,0,0,0
SKU1294,201506,6/22/2015,0,0,0
SKU1294,201507,6/29/2015,0,0,0
SKU1294,201507,7/6/2015,0,0,0
SKU1294,201507,7/13/2015,0,0,0
SKU1294,201507,7/20/2015,0,0,0
SKU1294,201508,7/27/2015,0,0,0
SKU1294,201508,8/3/2015,0,0,0
SKU1294,201508,8/10/2015,0,0,0
SKU1294,201508,8/17/2015,0,0,0
SKU1294,201509,8/24/2015,0,0,0
SKU1294,201509,8/31/2015,0,0,0
SKU1294,201509,9/7/2015,0,0,0
SKU1294,201509,9/14/2015,20160,0,0
SKU1294,201509,9/21/2015,25920,0,0
SKU1294,201510,9/28/2015,0,0,0
SKU1294,201510,10/5/2015,0,0,0
SKU1294,201510,10/12/2015,0,0,0
SKU1294,201510,10/19/2015,0,0,0
SKU1294,201511,10/26/2015,0,0,0
SKU1294,201511,11/2/2015,11520,0,0
SKU1294,201511,11/9/2015,0,0,0
SKU1294,201511,11/16/2015,0,0,0
SKU1294,201512,11/23/2015,180,0,0
SKU1294,201512,11/30/2015,0,0,0
SKU1294,201512,12/7/2015,0,0,0
SKU1294,201512,12/14/2015,90,0,0
SKU1294,201512,12/21/2015,360,0,0
SKU1294,201512,12/28/2015,0,0,0
SKU1294,201601,1/4/2016,360,0,0
SKU1294,201601,1/11/2016,720,0,0
SKU1294,201601,1/18/2016,0,0,0
SKU1294,201601,1/25/2016,90,0,0
SKU1294,201602,2/1/2016,0,0,0
SKU1294,201602,2/8/2016,0,0,0
SKU1294,201602,2/15/2016,0,0,0
SKU1294,201602,2/22/2016,720,0,0
SKU1294,201603,2/29/2016,90,0,0
SKU1294,201603,3/7/2016,0,0,0
SKU1294,201603,3/14/2016,0,0,0
SKU1294,201603,3/21/2016,0,0,0
SKU1294,201603,3/28/2016,360,0,0
SKU1294,201604,4/4/2016,0,0,0
SKU1294,201604,4/11/2016,180,0,0
SKU1294,201604,4/18/2016,1530,0,0
SKU1294,201604,4/25/2016,270,0,0
SKU1294,201605,5/2/2016,90,0,0
SKU1294,201605,5/9/2016,0,0,0
SKU1294,201605,5/16/2016,0,0,0
SKU1294,201605,5/23/2016,1440,0,0
SKU1294,201606,5/30/2016,90,0,0
SKU1294,201606,6/6/2016,2160,0,0
SKU1294,201606,6/13/2016,0,0,0
SKU1294,201606,6/20/2016,0,0,0
SKU1294,201606,6/27/2016,0,0,0
SKU1294,201607,7/4/2016,0,0,0
SKU1294,201607,7/11/2016,630,0,0
SKU1294,201607,7/18/2016,630,0,0
SKU1294,201607,7/25/2016,4680,0,0
SKU1294,201608,8/1/2016,90,0,0
SKU1294,201608,8/8/2016,360,0,0
SKU1294,201608,8/15/2016,270,0,0
SKU1294,201608,8/22/2016,1710,0,0
SKU1294,201609,8/29/2016,1980,0,0
SKU1294,201609,9/5/2016,810,0,0
SKU1294,201609,9/12/2016,3150,0,0
SKU1294,201609,9/19/2016,90,0,0
SKU1294,201609,9/26/2016,1440,0,0
SKU1294,201610,10/3/2016,180,0,0
SKU1294,201610,10/10/2016,4860,0,0
SKU1294,201610,10/17/2016,1080,0,0
SKU1294,201610,10/24/2016,810,0,0
SKU1294,201611,10/31/2016,1530,0,0
SKU1294,201611,11/7/2016,540,0,0
SKU1294,201611,11/14/2016,1800,0,0
SKU1294,201611,11/21/2016,3060,0,0
SKU1294,201612,11/28/2016,540,0,0
SKU1294,201612,12/5/2016,2070,0,0
SKU1294,201612,12/12/2016,4590,0,0
SKU1294,201612,12/19/2016,2070,0,0
SKU1294,201612,12/26/2016,2340,0,0
SKU1294,201701,1/2/2017,5940,4860,4860
SKU1294,201701,1/9/2017,90,720,720
SKU1294,201701,1/16/2017,720,900,900
SKU1294,201701,1/23/2017,90,720,720
SKU1294,201702,1/30/2017,2970,3150,3150
SKU1294,201702,2/6/2017,3510,5400,5400
SKU1294,201702,2/13/2017,1800,3150,3150
SKU1294,201702,2/20/2017,1800,900,900
SKU1294,201703,2/27/2017,1890,4230,4230
SKU1294,201703,3/6/2017,3060,3060,3060
SKU1294,201703,3/13/2017,2340,4410,4410
SKU1294,201703,3/20/2017,6030,5220,5130
SKU1294,201703,3/27/2017,2070,2610,2610
SKU1294,201704,4/3/2017,5760,7380,7380
SKU1294,201704,4/10/2017,4410,4590,4590
SKU1294,201704,4/17/2017,1710,810,810
SKU1294,201704,4/24/2017,3510,3780,3780
SKU1294,201705,5/1/2017,1980,2340,2340
SKU1294,201705,5/8/2017,1890,2160,2160
SKU1294,201705,5/15/2017,3960,4050,4050
SKU1294,201705,5/22/2017,1620,4680,4680
SKU1294,201706,5/29/2017,3060,2880,2880
SKU1294,201706,6/5/2017,2160,5220,3780
SKU1294,201706,6/12/2017,6660,7110,7110
SKU1294,201706,6/19/2017,810,2970,2970
SKU1294,201706,6/26/2017,5400,6120,6120
SKU1294,201707,7/3/2017,1980,2880,2880
SKU1294,201707,7/10/2017,6120,5130,5130
SKU1294,201707,7/17/2017,2340,7110,7020
SKU1294,201707,7/24/2017,5310,5760,5760
SKU1294,201708,7/31/2017,6840,10080,9900
SKU1294,201708,8/7/2017,6480,5400,5400
SKU1294,201708,8/14/2017,1170,1170,1170
SKU1294,201708,8/21/2017,2430,4410,4410
SKU1294,201709,8/28/2017,4860,7650,7560
SKU1294,201709,9/4/2017,1440,1980,1890
SKU1294,201709,9/11/2017,2070,3780,3690
SKU1294,201709,9/18/2017,2970,3330,3330
SKU1294,201709,9/25/2017,2610,5220,4230
SKU1294,201710,10/2/2017,3150,4500,4500
SKU1294,201710,10/9/2017,1980,3240,3240
SKU1294,201710,10/16/2017,3060,8100,6570
SKU1294,201710,10/23/2017,2520,4050,2610
SKU1294,201711,10/30/2017,3960,5220,5220
SKU1294,201711,11/6/2017,6120,6480,6480
SKU1294,201711,11/13/2017,3690,7830,7470
SKU1294,201711,11/20/2017,6660,11250,6750
SKU1294,201712,11/27/2017,3690,5580,5580
SKU1294,201712,12/4/2017,8460,5490,5490
SKU1294,201712,12/11/2017,6120,11070,9630
SKU1294,201712,12/18/2017,6480,9900,8460
SKU1294,201712,12/25/2017,1980,5580,4320
SKU1294,201801,1/1/2018,4410,7020,5580
SKU1294,201801,1/8/2018,10260,8550,8550
SKU1294,201801,1/15/2018,6300,9630,8190
SKU1294,201801,1/22/2018,5220,7290,7290
SKU1294,201802,1/29/2018,3150,9360,7470
SKU1294,201802,2/5/2018,10170,13320,10260
SKU1294,201802,2/12/2018,1260,4140,4140
SKU1294,201802,2/19/2018,4590,4590,4590
SKU1294,201803,2/26/2018,2790,11160,8730
SKU1294,201803,3/5/2018,7650,10080,8640
SKU1294,201803,3/12/2018,2070,1980,1980
SKU1294,201803,3/19/2018,3960,4410,4410
SKU1294,201803,3/26/2018,7110,13770,12330
SKU1294,201804,4/2/2018,10800,10350,10170
SKU1294,201804,4/9/2018,3780,3780,3780
SKU1294,201804,4/16/2018,7740,7110,7110
SKU1294,201804,4/23/2018,1800,9810,6750
SKU1294,201805,4/30/2018,3060,3780,3780
SKU1294,201805,5/7/2018,1440,15840,7920
SKU1294,201805,5/14/2018,6840,5850,4320
SKU1294,201805,5/21/2018,6750,10890,10890
SKU1294,201806,5/28/2018,9180,9810,8370
SKU1294,201806,6/4/2018,4770,16110,13230
SKU1294,201806,6/11/2018,13950,11160,10890
SKU1294,201806,6/18/2018,5400,5940,5940
SKU1294,201806,6/25/2018,3240,1440,1440
SKU1294,201807,7/2/2018,3060,11250,9810
SKU1294,201807,7/9/2018,9900,9090,7650
SKU1294,201807,7/16/2018,900,4590,3150
SKU1294,201807,7/23/2018,2430,6030,4590
SKU1294,201808,7/30/2018,6930,8100,8100
SKU1294,201808,8/6/2018,630,2520,2520
SKU1294,201808,8/13/2018,6120,6660,6660
SKU1294,201808,8/20/2018,8730,12060,12060
SKU1294,201809,8/27/2018,4320,11790,7470
SKU1294,201809,9/3/2018,5400,6030,6030
SKU1294,201809,9/10/2018,11880,11880,11520
SKU1294,201809,9/17/2018,1440,8190,6750
SKU1294,201809,9/24/2018,3330,2430,2430
SKU1294,201810,10/1/2018,3960,8910,8910
SKU1294,201810,10/8/2018,8190,10890,9450
SKU1294,201810,10/15/2018,2520,9900,8460
SKU1294,201810,10/22/2018,9900,12870,12870
SKU1294,201811,10/29/2018,4770,5220,5220
SKU1294,201811,11/5/2018,2430,1710,1710
SKU1294,201811,11/12/2018,2430,3960,3960
SKU1294,201811,11/19/2018,2250,8190,8190
SKU1294,201812,11/26/2018,13410,8280,8280
SKU1294,201812,12/3/2018,6120,11700,10260
SKU1294,201812,12/10/2018,6210,9360,6480
SKU1294,201812,12/17/2018,6840,8550,8550
SKU1294,201812,12/24/2018,3780,2970,2970
SKU1294,201901,12/31/2018,6390,7290,7290
SKU1294,201901,1/7/2019,2880,22680,12600
SKU1294,201901,1/14/2019,12060,13410,13410
SKU1294,201901,1/21/2019,5130,14220,9900
SKU1294,201902,1/28/2019,4770,9630,9630
SKU1294,201902,2/4/2019,5850,13230,10350
SKU1294,201902,2/11/2019,8640,9180,9180
SKU1294,201902,2/18/2019,6570,7920,7920
SKU1294,201903,2/25/2019,2970,360,360
SKU1294,201903,3/4/2019,6750,14220,12780
SKU1294,201903,3/11/2019,10350,6660,6660
SKU1294,201903,3/18/2019,6300,9810,8370
SKU1294,201903,3/25/2019,8820,8100,8100
SKU1294,201904,4/1/2019,6210,12690,12690
SKU1294,201904,4/8/2019,8550,8550,8550
SKU1294,201904,4/15/2019,6570,7200,7200
SKU1294,201904,4/22/2019,3330,5850,5490
SKU1294,201905,4/29/2019,9360,6930,6930
SKU1294,201905,5/6/2019,5580,5760,5760
SKU1294,201905,5/13/2019,3420,5490,5490
SKU1294,201905,5/20/2019,9450,10170,10170
SKU1294,201906,5/27/2019,4950,4140,4140
SKU1294,201906,6/3/2019,6120,9720,9720
SKU1294,201906,6/10/2019,7110,14760,14760
SKU1294,201906,6/17/2019,12240,14490,14490
SKU1294,201906,6/24/2019,5130,6390,6390
SKU1294,201907,7/1/2019,4140,5040,5040
SKU1294,201907,7/8/2019,5040,6120,6120
SKU1294,201907,7/15/2019,6750,7290,7290
SKU1294,201907,7/22/2019,7830,5760,5760
SKU1294,201908,7/29/2019,7650,14670,11790
SKU1294,201908,8/5/2019,4320,6930,6930
