Month,Beer_Volume,Beer.price,jf_flag,mj_flag,dec_flag,moncorrectorabs,moncorrector,moncorrectorlag,touristp,touristn,Nominal.Cider.Perry.Price,Cider.Perry.Volume,Unemployment.rate,Unemployment.Female..,Unemployment.Male..,Employment.rate,Employment.Male..,Employment.Female..,Employment.to.population.ratio.15...ILOpct...NBSpct.,Money.Supply,Currency.in.Circulation,Customs.and.import.tax,Taxes.on.goods.and.services,Total.Excise..Beer..Tobacco..etc..,Wine.Equalistaion.Tax,Global.events,Festivals,Holiday.flags,No..of.festive.days.in.the.month,No.of.working.days,Number.of.Tourists.1wk.,Number.of.Tourists.1.2.wks,Number.of.Tourists.2wks.1mth,Number.of.Tourists.1.2mths,Number.of.Tourists.2.3mths,Number.of.Tourists.3.6mths,Number.of.Tourists.6.12mths,Season..Summer..spring..autumn..winter..flags,System.Shocks...RTD.tax..CDS..GST..Sydney.LockOut.Laws.etc.,Elections,PMI,Weighted.Temp,GDP.USD,Income.10th.percentile,Income.20th.percentile,Income.30th.percentile,Income.40th.percentile,Income.50th.percentile,Income.60th.percentile,Income.70th.percentile,Income.80th.percentile,Income.90th.percentile,Government.Revenue,FDI.Investment.Utilized,Urbanization.rate,WPI,GDP.deflator,Urban.population,Urban.population...growth,Total.Population,LDA.Population,Population.Under.18,Population.in.age.bracket.18...24,Population.in.age.bracket.25...34,Population.in.age.bracket.35...44,Population.in.age.bracket.45...54,Population.in.age.bracket.55...64,Population.in.age.bracket.65...74,Population.in.age.bracket.75...84,Population.in.age.bracket.85...100,Women.Consumers,On.premise...Off.premise.Split,Total.expenditure..Tourist.,X..of.population.born.locally,Output.of.Beer,Output.of.Cider..Perry,Output.of.RTDs..High.Strength.Premixes,Output.of.Spirits,Output.of.Wine,Output.of.Soft.Drinks,Disposable.Income,FAI.Evolution,Real.Estate.Investment,GDP..local.currency.,GDP.per.capita,GDP.per.capita.growth,GDP.Growth.rate,Private.Sector.Expenditure,Cash.Consumption.Expenditure,Government.Expenditure,Total.Exports,Total.Imports,Balance.of.Import.and.Export,CPI,Inflation..,Total.Import.and.Export,Population.NSW,Population.VIC,Population.QLD,Population.SA,Population.WA,Population.TAS,Population.NT,Population.ACT,Population.Australia,Population.by.Gender,Average.Income
11-01-2015,1571.134384,5.380057,0,0,0,0.057464147,0.057464147,0.115677874,136800,34500,7.33812,5715.966797,0.054678273,0.055036813,0.054366484,0.6155553,0.66927007,0.563510101,0.650972551,147.729,69018.12488,1134.293,6184.472,1940.779,80.207,0,1,0,0,21,126600,226600,178700,93100,43700,25100,9400,1,0,0,52.5,26.30107207,1339,382.6666667,484.8333333,593.5,702.1666667,812.8333333,932.6666667,1083,1280.333333,1622.833333,387.5,203201,0.857277073,107.5193798,99.34817752,20395526,0.01551353,23781169,18439850,5341319,2270021,3509980,3231289,3121653,2737351,2011422,1086006,472128,0.61,0.804728337,24.550813,0.282,1506.7,122.8572,264.653,63.8811,551.6,4060.8,36473.44479,72586,22533,428118,17880.88175,0.038422126,0.041522929,319281,243695,75586,85698,88679,1.034784942,108.4,0.017,174377,7672.639,5999.517,4806.716,1702.638,2603.275,517.309,244.186,393.257,23942.779,0.503001176,1145.7
12-01-2015,1965.386745,5.331635,0,0,1,0.250934844,0.250934844,0.057464147,302300,28200,7.08961,9691.773438,0.05537113,0.055626745,0.055149932,0.619432695,0.674982916,0.565613434,0.650784581,148.3071,71923.85807,1577.379,3100.665,1773.823,95.118,0,1,1,4,19,92400,252000,412600,260700,41600,17500,10700,2,0,0,51.9,28.51828038,1339,382.6666667,484.8333333,593.5,702.1666667,812.8333333,932.6666667,1083,1280.333333,1622.833333,387.5,203201,0.857277073,107.5193798,99.34817752,20395526,0.01551353,23781169,18439850,5341319,2270021,3509980,3231289,3121653,2737351,2011422,1086006,472128,0.61,0.804728337,24.550813,0.282,1506.7,122.8572,264.653,63.8811,551.6,4060.8,36473.44479,72586,22533,428118,17880.88175,0.038422126,0.041522929,319281,243695,75586,85698,88679,1.034784942,108.4,0.017,174377,7672.639,5999.517,4806.716,1702.638,2603.275,517.309,244.186,393.257,23942.779,0.503001176,1145.7
01-01-2016,1468.391614,5.418089,1,0,0,0.252873961,-0.252873961,0.250934844,111900,42800,7.034907,7446.802246,0.064919949,0.064063092,0.06565087,0.604783588,0.662739355,0.54863513,0.6503188,148.861,69985.5619,1068.625,3115.286,1553.246,101.445,1,1,1,2,19,92800,261300,239400,90700,21200,21200,21600,2,0,0,51.5,28.5943863,1336.222857,382.6666667,484.8333333,593.5,702.1666667,812.8333333,932.6666667,1083,1280.333333,1622.833333,402.5,299258.5714,0.858295264,107.5193798,99.34817752,20709700,0.015404065,24128876,18717575,5411301,2291595,3565977,3232749,3151830,2792558,2083465,1114810,484591,0.64,0.801956972,26.206584,0.285,1482.7,140.507,263.8244,64.2731,555.8,4077.1,37443.81041,55248,16896,400791,16664.7152,-0.068014909,-0.063830533,304734,230109,74624,83188,80368,0.96610088,108.2,0.013,163556,7705.395,6038.325,4825.695,1706.352,2613.171,518.353,244.43,395.308,24050.276,0.503025163,1153.3
02-01-2016,1202.601797,5.514639,1,0,0,0.181007447,-0.181007447,-0.252873961,73900,28200,7.178149,5719.373535,0.061811104,0.064252819,0.059696181,0.614743935,0.670953147,0.56028898,0.649715942,149.5846,69591.43857,1246.348,8497.372,1959.563,86.001,0,0,0,0,21,111000,200200,168600,58800,15100,15800,12400,2,0,0,53.5,28.9982029,1336.222857,382.6666667,484.8333333,593.5,702.1666667,812.8333333,932.6666667,1083,1280.333333,1622.833333,402.5,299258.5714,0.858295264,107.5193798,99.34817752,20709700,0.015404065,24128876,18717575,5411301,2291595,3565977,3232749,3151830,2792558,2083465,1114810,484591,0.64,0.801956972,26.206584,0.285,1482.7,140.507,263.8244,64.2731,555.8,4077.1,37443.81041,55248,16896,400791,16664.7152,-0.068014909,-0.063830533,304734,230109,74624,83188,80368,0.96610088,108.2,0.013,163556,7705.395,6038.325,4825.695,1706.352,2613.171,518.353,244.43,395.308,24050.276,0.503025163,1153.3
03-01-2016,1493.370473,5.401196,0,0,0,0.241783005,0.241783005,-0.181007447,113100,35400,7.095497,6374.451172,0.060066905,0.061356392,0.058951655,0.61224395,0.667980494,0.558248218,0.649154244,150.5023,70406.92106,952.386,3230.71,1706.278,50.946,1,1,1,1,22,141600,256200,227100,93000,20100,20700,14700,3,0,0,58.1,27.66366847,1336.222857,382.6666667,484.8333333,593.5,702.1666667,812.8333333,932.6666667,1083,1280.333333,1622.833333,402.5,299258.5714,0.858295264,107.5193798,99.34817752,20709700,0.015404065,24128876,18717575,5411301,2291595,3565977,3232749,3151830,2792558,2083465,1114810,484591,0.64,0.801956972,26.206584,0.285,1482.7,140.507,263.8244,64.2731,555.8,4077.1,37443.81041,55248,16896,400791,16664.7152,-0.068014909,-0.063830533,304734,230109,74624,83188,80368,0.96610088,108.2,0.013,163556,7705.395,6038.325,4825.695,1706.352,2613.171,518.353,244.43,395.308,24050.276,0.503025163,1153.3
04-01-2016,1276.321496,5.43123,0,1,0,0.145341682,-0.145341682,0.241783005,119800,35900,7.208191,4985.371582,0.056803332,0.058777128,0.055087747,0.612635694,0.667302995,0.559677729,0.648776452,151.3432,69947.14941,987.906,6591.733,1625.351,67.73,0,0,0,3,18,128700,265700,241200,97600,22200,21100,14800,3,0,0,53.4,24.92654798,1336.222857,382.6666667,484.8333333,593.5,702.1666667,812.8333333,932.6666667,1083,1280.333333,1622.833333,402.5,299258.5714,0.858295264,107.5193798,99.34817752,20709700,0.015404065,24128876,18717575,5411301,2291595,3565977,3232749,3151830,2792558,2083465,1114810,484591,0.64,0.801956972,26.206584,0.285,1482.7,140.507,263.8244,64.2731,555.8,4077.1,37443.81041,62732,17291,419824,17399.23567,0.044076389,0.047488591,315000,235063,79937,86668,83736,0.966169751,108.6,0.01,170404,7726.924,6069.636,4843.303,1708.135,2617.074,519.063,245.191,396.294,24128.876,0.503044734,1160.9
05-01-2016,1217.321543,5.402428,0,1,0,0.046226561,-0.046226561,-0.145341682,144300,43300,7.286307,4260.137207,0.056408533,0.057776114,0.055222543,0.613591354,0.668684896,0.560222557,0.64846005,151.606,69907.35311,1393.021,5532.725,2006.499,76.019,0,0,0,0,22,123600,232600,220800,115400,28900,29800,13500,3,0,0,51,21.82965351,1336.222857,382.6666667,484.8333333,593.5,702.1666667,812.8333333,932.6666667,1083,1280.333333,1622.833333,402.5,299258.5714,0.858295264,107.5193798,99.34817752,20709700,0.015404065,24128876,18717575,5411301,2291595,3565977,3232749,3151830,2792558,2083465,1114810,484591,0.64,0.801956972,26.206584,0.285,1482.7,140.507,263.8244,64.2731,555.8,4077.1,37443.81041,62732,17291,419824,17399.23567,0.044076389,0.047488591,315000,235063,79937,86668,83736,0.966169751,108.6,0.01,170404,7726.924,6069.636,4843.303,1708.135,2617.074,519.063,245.191,396.294,24128.876,0.503044734,1160.9
06-01-2016,1182.128779,5.409429,0,0,0,0.028909999,-0.028909999,-0.046226561,212600,38400,7.065513,4348.333984,0.055596431,0.058612851,0.052964029,0.61243621,0.666505156,0.560061909,0.648008813,152.2892,70208.75743,1579.234,3589.734,1755.023,78.594,0,0,0,1,21,121400,264200,316200,173300,39300,27300,11100,4,0,0,51.8,17.50693075,1336.222857,382.6666667,484.8333333,593.5,702.1666667,812.8333333,932.6666667,1083,1280.333333,1622.833333,402.5,299258.5714,0.858295264,107.5193798,99.34817752,20709700,0.015404065,24128876,18717575,5411301,2291595,3565977,3232749,3151830,2792558,2083465,1114810,484591,0.64,0.801956972,26.206584,0.285,1482.7,140.507,263.8244,64.2731,555.8,4077.1,37443.81041,62732,17291,419824,17399.23567,0.044076389,0.047488591,315000,235063,79937,86668,83736,0.966169751,108.6,0.01,170404,7726.924,6069.636,4843.303,1708.135,2617.074,519.063,245.191,396.294,24128.876,0.503044734,1160.9
07-01-2016,1395.204644,5.452874,0,0,0,0.180247591,0.180247591,-0.028909999,181300,42000,7.037631,4514.666504,0.055941661,0.056785546,0.0552095,0.611643325,0.66613633,0.558861628,0.647381135,153.4778,70620.47086,977.964,5794.85,1595.605,66.597,0,0,0,0,21,114500,281800,271000,143600,37700,28200,13800,4,0,1,56.4,17.47342528,1336.222857,382.6666667,484.8333333,593.5,702.1666667,812.8333333,932.6666667,1083,1280.333333,1622.833333,402.5,299258.5714,0.858295264,107.5193798,99.34817752,20709700,0.015404065,24128876,18717575,5411301,2291595,3565977,3232749,3151830,2792558,2083465,1114810,484591,0.64,0.801956972,26.206584,0.285,1482.7,140.507,263.8244,64.2731,555.8,4077.1,37443.81041,55766,15925,418105,17262.66249,-0.007849378,-0.004094573,315401,237867,77534,89353,89268,0.999048717,109.4,0.013,178621,7757.843,6100.877,4860.448,1710.804,2623.164,519.783,245.657,398.349,24220.192,0.503083667,1162.2
08-01-2016,1231.507862,5.539467,0,0,0,0.117328152,-0.117328152,0.180247591,170800,38000,7.182502,4525.419922,0.056273429,0.056069573,0.056449787,0.606007496,0.660269842,0.553452772,0.646672118,154.3833,70869.85116,1557.614,5782.142,2013.296,56.936,0,0,0,0,23,125400,241600,232600,140700,30100,23300,14700,4,0,0,46.9,18.24680166,1336.222857,382.6666667,484.8333333,593.5,702.1666667,812.8333333,932.6666667,1083,1280.333333,1622.833333,402.5,299258.5714,0.858295264,107.5193798,99.34817752,20709700,0.015404065,24128876,18717575,5411301,2291595,3565977,3232749,3151830,2792558,2083465,1114810,484591,0.64,0.801956972,26.206584,0.285,1482.7,140.507,263.8244,64.2731,555.8,4077.1,37443.81041,55766,15925,418105,17262.66249,-0.007849378,-0.004094573,315401,237867,77534,89353,89268,0.999048717,109.4,0.013,178621,7757.843,6100.877,4860.448,1710.804,2623.164,519.783,245.657,398.349,24220.192,0.503083667,1162.2
09-01-2016,1377.947097,5.491713,0,0,0,0.118910516,0.118910516,-0.117328152,161000,31100,6.963648,5508.996582,0.055236234,0.054389499,0.055971888,0.607187509,0.659875366,0.556161009,0.645971378,154.7229,71929.35154,674.194,2904.074,1631.487,58.249,0,0,0,0,22,133500,318700,330900,138500,22500,21500,9600,1,0,0,49.8,19.87783463,1336.222857,382.6666667,484.8333333,593.5,702.1666667,812.8333333,932.6666667,1083,1280.333333,1622.833333,402.5,299258.5714,0.858295264,107.5193798,99.34817752,20709700,0.015404065,24128876,18717575,5411301,2291595,3565977,3232749,3151830,2792558,2083465,1114810,484591,0.64,0.801956972,26.206584,0.285,1482.7,140.507,263.8244,64.2731,555.8,4077.1,37443.81041,55766,15925,418105,17262.66249,-0.007849378,-0.004094573,315401,237867,77534,89353,89268,0.999048717,109.4,0.013,178621,7757.843,6100.877,4860.448,1710.804,2623.164,519.783,245.657,398.349,24220.192,0.503083667,1162.2
10-01-2016,1439.062829,5.519476,0,0,0,0.044352742,0.044352742,0.118910516,101700,29000,6.771505,6470.666504,0.053549979,0.053226094,0.053830513,0.60860196,0.662694568,0.556217934,0.645537691,155.4385,72084.47758,821.228,6540.934,2051.612,57.218,0,0,0,1,20,139100,273100,236600,80500,21200,18500,10500,1,0,0,50.9,22.52499766,1336.222857,382.6666667,484.8333333,593.5,702.1666667,812.8333333,932.6666667,1083,1280.333333,1622.833333,402.5,299258.5714,0.858295264,107.5193798,99.34817752,20709700,0.015404065,24128876,18717575,5411301,2291595,3565977,3232749,3151830,2792558,2083465,1114810,484591,0.64,0.801956972,26.206584,0.285,1482.7,140.507,263.8244,64.2731,555.8,4077.1,37443.81041,61155,17093,438539,18051.92373,0.040362737,0.048872891,328235,250180,78054,93056,91240,0.980484869,110,0.015,184296,7786.278679,6130.607071,4877.506999,1712.966496,2627.028786,520.024,245.2500206,399.3390613,24307.26548,0.50314823,1163.5
11-01-2016,1594.208192,5.516559,0,0,0,0.10781,0.10781,0.044352742,140300,34900,6.814029,6896.246582,0.053842662,0.053814301,0.053867363,0.611192229,0.664014265,0.560041463,0.64548248,156.7523,72959.36675,1009.132,6385.854,1809.081,75.219,0,1,0,0,22,130600,237600,191000,97400,42900,26500,8400,1,0,0,54.2,25.85560594,1336.222857,382.6666667,484.8333333,593.5,702.1666667,812.8333333,932.6666667,1083,1280.333333,1622.833333,402.5,299258.5714,0.858295264,107.5193798,99.34817752,20709700,0.015404065,24128876,18717575,5411301,2291595,3565977,3232749,3151830,2792558,2083465,1114810,484591,0.64,0.801956972,26.206584,0.285,1482.7,140.507,263.8244,64.2731,555.8,4077.1,37443.81041,61155,17093,438539,18051.92373,0.040362737,0.048872891,328235,250180,78054,93056,91240,0.980484869,110,0.015,184296,7786.278679,6130.607071,4877.506999,1712.966496,2627.028786,520.024,245.2500206,399.3390613,24307.26548,0.50314823,1163.5
12-01-2016,1935.742292,5.423448,0,0,1,0.214234315,0.214234315,0.10781,300700,24600,6.792265,10597.01758,0.056325865,0.055449072,0.057085828,0.615027487,0.669171402,0.562599531,0.645737996,157.8358,75839.55096,1579.527,3403.389,1871.976,92.844,0,1,1,4,18,97000,278600,427000,258400,42300,16900,7700,2,0,0,55.4,28.28016531,1336.222857,382.6666667,484.8333333,593.5,702.1666667,812.8333333,932.6666667,1083,1280.333333,1622.833333,402.5,299258.5714,0.858295264,107.5193798,99.34817752,20709700,0.015404065,24128876,18717575,5411301,2291595,3565977,3232749,3151830,2792558,2083465,1114810,484591,0.64,0.801956972,26.206584,0.285,1482.7,140.507,263.8244,64.2731,555.8,4077.1,37443.81041,61155,17093,438539,18051.92373,0.040362737,0.048872891,328235,250180,78054,93056,91240,0.980484869,110,0.015,184296,7786.278679,6130.607071,4877.506999,1712.966496,2627.028786,520.024,245.2500206,399.3390613,24307.26548,0.50314823,1163.5
01-01-2017,1599.184316,5.008353,NA,NA,NA,NA,NA,0.17304535,NA,42759.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73603.23,NA,NA,NA,NA,NA,1,NA,NA,19,NA,NA,NA,90634.97,NA,NA,NA,NA,NA,NA,NA,29.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21031946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02-01-2017,1176.884,5.049301,NA,NA,NA,NA,NA,-0.17702103,NA,27912.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73136,NA,NA,NA,NA,NA,0,NA,NA,21,NA,NA,NA,58734.97,NA,NA,NA,NA,NA,NA,NA,29.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21031946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03-01-2017,NA,4.98526,NA,NA,NA,NA,NA,-0.20128437,NA,34795.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73955.08,NA,NA,NA,NA,NA,0,NA,NA,22,NA,NA,NA,92934.97,NA,NA,NA,NA,NA,NA,NA,27.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21031946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04-01-2017,NA,4.978731,NA,NA,NA,NA,NA,0.22629778,NA,37165.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73844.8,NA,NA,NA,NA,NA,1,NA,NA,18,NA,NA,NA,97534.97,NA,NA,NA,NA,NA,NA,NA,24.29164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21031946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05-01-2017,NA,4.97344,NA,NA,NA,NA,NA,-0.09399614,NA,44516.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73431.15,NA,NA,NA,NA,NA,0,NA,NA,22,NA,NA,NA,115334.97,NA,NA,NA,NA,NA,NA,NA,21.23433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21031946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06-01-2017,NA,4.974553,NA,NA,NA,NA,NA,-0.07183909,NA,39010.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73733.23,NA,NA,NA,NA,NA,0,NA,NA,21,NA,NA,NA,173234.97,NA,NA,NA,NA,NA,NA,NA,18.06311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21031946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07-01-2017,NA,4.984162,NA,NA,NA,NA,NA,0.02095554,NA,41606.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74302.34,NA,NA,NA,NA,NA,0,NA,NA,21,NA,NA,NA,143534.97,NA,NA,NA,NA,NA,NA,NA,17.37355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21031946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08-01-2017,NA,5.050228,NA,NA,NA,NA,NA,0.09866259,NA,38273.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74695.87,NA,NA,NA,NA,NA,0,NA,NA,23,NA,NA,NA,140634.97,NA,NA,NA,NA,NA,NA,NA,18.22204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21031946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09-01-2017,NA,5.025473,NA,NA,NA,NA,NA,-0.06715687,NA,30850.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75379.04,NA,NA,NA,NA,NA,0,NA,NA,22,NA,NA,NA,138434.97,NA,NA,NA,NA,NA,NA,NA,20.19259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21031946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10-01-2017,NA,5.021897,NA,NA,NA,NA,NA,0.06744146,NA,28807.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75736.64,NA,NA,NA,NA,NA,0,NA,NA,20,NA,NA,NA,80434.97,NA,NA,NA,NA,NA,NA,NA,23.17658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21031946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11-01-2017,NA,5.004061,NA,NA,NA,NA,NA,0.08879833,NA,35513.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76302.33,NA,NA,NA,NA,NA,1,NA,NA,22,NA,NA,NA,97334.97,NA,NA,NA,NA,NA,NA,NA,25.43413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21031946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-01-2017,NA,4.953312,NA,NA,NA,NA,NA,0.08732024,NA,26930.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79345.98,NA,NA,NA,NA,NA,1,NA,NA,18,NA,NA,NA,258334.97,NA,NA,NA,NA,NA,NA,NA,27.46009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21031946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01-01-2018,NA,5.012327,NA,NA,NA,NA,NA,0.1815859,NA,42595.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77036.42,NA,NA,NA,NA,NA,1,NA,NA,19,NA,NA,NA,90569.94,NA,NA,NA,NA,NA,NA,NA,28.66627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21354192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02-01-2018,NA,5.054233,NA,NA,NA,NA,NA,-0.17999317,NA,28158.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76602,NA,NA,NA,NA,NA,0,NA,NA,21,NA,NA,NA,58669.94,NA,NA,NA,NA,NA,NA,NA,28.5117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21354192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03-01-2018,NA,4.997603,NA,NA,NA,NA,NA,-0.20025006,NA,35041.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77406.38,NA,NA,NA,NA,NA,0,NA,NA,22,NA,NA,NA,92869.94,NA,NA,NA,NA,NA,NA,NA,27.08086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21354192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04-01-2018,NA,4.996951,NA,NA,NA,NA,NA,0.22593783,NA,37411.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77302.69,NA,NA,NA,NA,NA,1,NA,NA,18,NA,NA,NA,97469.94,NA,NA,NA,NA,NA,NA,NA,24.32695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21354192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05-01-2018,NA,4.987689,NA,NA,NA,NA,NA,-0.09387088,NA,44763.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76886.09,NA,NA,NA,NA,NA,0,NA,NA,22,NA,NA,NA,115269.94,NA,NA,NA,NA,NA,NA,NA,21.66135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21354192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
