Month,Beer_Volume,Real_BV,GDP_per_capita_currentYuan,Avg_temp_min_China_Farenheit,Avg_temp_China_Farenheit,China_Max_Temp,AvgBeerPrice_CNY,AvgWinePrice_CNY,AvgSpritPrice_CNY,Wine_TotalVolume_millionlitres,Spirits_TotalVolume_1000litres,Output_of_SoftDrinks_CurrentPeriod_10000tons,Retail_Price_Index,Retail_Price_Indices_Fuels,CPI_RealAvgBeerPrice_CNY,Working_Days_Total,FAI_100million_Yuan,PMI,Total_pop,Pop0_4,Pop5_9,Pop10_14,Pop15_19,Pop20_24,Pop25_29,Pop20_29,Pop30_34,Pop35_39,Pop40_44,Pop45_49,Pop50_54,Pop55_59,Pop60_64,Pop40_64,Pop_lda,Pop65_69,Pop70_74,Pop75_79,Pop80,Sum_of_Beijing_Olympics,Sum_of_Chinese_Grand_Prix,Sum_of_Qingdao_Beer_Festival,Sum_of_Shanghai_Intl_Beer_Festival,Sum_of_Shanghai_Rolex_Masters,Sum_of_Shanlanaya_Music_Festival,Sum_of_Jan_Flag,Sum_of_Feb_Flag,Sum_of_Mar_Flag,Sum_of_Apr_Flag,Sum_of_May_Flag,Sum_of_Jun_Flag,Sum_of_Jul_Flag,Sum_of_Aug_Flag,Sum_of_Sep_Flag,Sum_of_Oct_Flag,Sum_of_Nov_Flag,Sum_of_Dec_Flag,Chinese_New_Year,Spring_Festival_Golden_Week,Working_Days_Total,CPI_imf,DI_imf,wage_index_imf,unemp_rate_imf,Output_of_Liquor_CurrentPeriod,Output_of_SoftDrinks_CurrentPeriod,Output_of_Wine_CurrentPeriod,Urban_population,Total_Value_of_Exports_Current_Period,Inflation_consumer_prices,GDP_deflator,Consumer_Price_Index,Retail_Price_Index,Retail_Price_Indices_Beverages_Tobacco_and_Liquor,Retail_Price_Indices_Food,Retail_Price_Indices_Fuels,GDP_deflator_Annual,Consumer_Price_Index_Annual,Retail_Price_Index_Annual,Retail_Price_Indices_Beverages_Tobacco_and_Liquor_Annual,Retail_Price_Indices_Food_Annual,Retail_Price_Indices_Fuels_Annual,std_pop
04-01-2010,337.5600132,33756.00132,305.675018,51.69901692,59.03951248,70.76278006,7.134931523,52.75700069,182.0208308,3456.8,4162101.1,756.5,100.2052695,101.4831775,6.863791649,21,16950.07,53.6,1340969,78847,75444,79238,106717,129818,100027,229845,95880,120032,124838,101018,81067,81601,55866,444390,890147,39452,31539,21801,17784,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,86.35047495,416.462,101.6797312,4.2,62,756.5,7.5,658.498663,119.883363,3.314545929,150.8883667,100.6925832,100.2052695,100.3049532,101.0157068,101.4831775,150.8883667,103.9502929,102.8624339,101.8184737,107.3216196,106.9229835,0.461942203
05-01-2010,392.1842994,39218.42994,305.675018,63.58812776,71.29881619,81.95197026,7.134931523,52.75700069,182.0208308,3456.8,4162101.1,802,100.0966711,102.6234158,6.863791649,20,20615.55,52.6,1340969,78847,75444,79238,106717,129818,100027,229845,95880,120032,124838,101018,81067,81601,55866,444390,890147,39452,31539,21801,17784,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,86.35047495,416.462,101.6797312,4.2,67.1,802,9,658.498663,131.691906,3.314545929,150.8883667,100.5918906,100.0966711,100.3097499,100.4009391,102.6234158,150.8883667,103.9502929,102.8624339,101.8184737,107.3216196,106.9229835,0.461942203
06-01-2010,444.851687,44485.1687,305.675018,69.78407506,76.88870499,86.65713632,7.134931523,52.75700069,182.0208308,3456.8,4162101.1,878.7,99.51923692,100.8057093,6.863791649,19,30689.08,52,1340969,78847,75444,79238,106717,129818,100027,229845,95880,120032,124838,101018,81067,81601,55866,444390,890147,39452,31539,21801,17784,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,86.35047495,416.462,101.6797312,4.2,73.5,878.7,9.9,658.498663,137.34594,3.314545929,150.8883667,99.98833927,99.51923692,100.4124127,98.89012613,100.8057093,150.8883667,103.9502929,102.8624339,101.8184737,107.3216196,106.9229835,0.461942203
07-01-2010,515.6980666,51569.80666,305.675018,76.47476033,83.0525138,92.14240306,7.134931523,52.75700069,182.0208308,3456.8,4162101.1,999.8,99.52905999,100.2460616,6.863791649,21,21818.87,52.9,1340969,78847,75444,79238,106717,129818,100027,229845,95880,120032,124838,101018,81067,81601,55866,444390,890147,39452,31539,21801,17784,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,86.79485339,456.041,100,4,56.3,999.8,6.6,658.498663,145.400189,3.314545929,150.8883667,100.3882926,99.52905999,100.5128251,99.78176546,100.2460616,150.8883667,103.9502929,102.8624339,101.8184737,107.3216196,106.9229835,0.461942203
08-01-2010,501.0422673,50104.22673,305.675018,74.93158818,81.4864007,91.41919575,7.134931523,52.75700069,182.0208308,3456.8,4162101.1,1030.3,100.0222362,100.3255625,6.863791649,20,21131.49,52.4,1340969,78847,75444,79238,106717,129818,100027,229845,95880,120032,124838,101018,81067,81601,55866,444390,890147,39452,31539,21801,17784,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,86.79485339,456.041,100,4,61.4,1030.3,7.1,658.498663,139.248784,3.314545929,150.8883667,100.9906224,100.0222362,100.7107371,101.6368973,100.3255625,150.8883667,103.9502929,102.8624339,101.8184737,107.3216196,106.9229835,0.461942203
09-01-2010,423.7352842,42373.52842,305.675018,69.40360854,75.85800528,85.88444102,7.134931523,52.75700069,182.0208308,3456.8,4162101.1,981.7,100.5218518,100.7605644,6.863791649,19,24871.84,52.9,1340969,78847,75444,79238,106717,129818,100027,229845,95880,120032,124838,101018,81067,81601,55866,444390,890147,39452,31539,21801,17784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,86.79485339,456.041,100,4,79.1,981.7,9.4,658.498663,144.896673,3.314545929,150.8883667,101.5965661,100.5218518,101.0100374,102.8324969,100.7605644,150.8883667,103.9502929,102.8624339,101.8184737,107.3216196,106.9229835,0.461942203
10-01-2010,296.5849515,29658.49515,305.675018,57.30824325,64.24129562,77.19943368,7.134931523,52.75700069,182.0208308,3456.8,4162101.1,828.4,101.0888981,101.8666379,6.863791649,16,21686.52,52.7,1340969,78847,75444,79238,106717,129818,100027,229845,95880,120032,124838,101018,81067,81601,55866,444390,890147,39452,31539,21801,17784,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,88.59464817,485.766,105.2631579,4.1,82.3,828.4,12.2,658.498663,135.95423,3.314545929,150.8883667,102.3077421,101.0888981,101.216326,103.9739376,101.8666379,150.8883667,103.9502929,102.8624339,101.8184737,107.3216196,106.9229835,0.461942203
11-01-2010,238.9506747,23895.06747,305.675018,45.9153628,55.04246323,71.24913747,7.134931523,52.75700069,182.0208308,3456.8,4162101.1,744.3,102.3543316,105.5401085,6.863791649,21,23141.73,52.8,1340969,78847,75444,79238,106717,129818,100027,229845,95880,120032,124838,101018,81067,81601,55866,444390,890147,39452,31539,21801,17784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,88.59464817,485.766,105.2631579,4.1,96.5,744.3,10.8,658.498663,153.254729,3.314545929,150.8883667,103.4331272,102.3543316,101.5158154,106.3130518,105.5401085,150.8883667,103.9502929,102.8624339,101.8184737,107.3216196,106.9229835,0.461942203
12-01-2010,201.3530704,20135.30704,305.675018,36.34066295,45.17106467,61.92309971,7.134931523,52.75700069,182.0208308,3456.8,4162101.1,822.8,102.8624339,106.9229835,6.863791649,22,30717.1,52.4,1340969,78847,75444,79238,106717,129818,100027,229845,95880,120032,124838,101018,81067,81601,55866,444390,890147,39452,31539,21801,17784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,88.59464817,485.766,105.2631579,4.1,100.8,822.8,12.8,658.498663,154.087922,3.314545929,150.8883667,103.9502929,102.8624339,101.8184737,107.3216196,106.9229835,150.8883667,103.9502929,102.8624339,101.8184737,107.3216196,106.9229835,0.461942203
01-01-2011,290.2728014,29027.28014,360.176099,28.91526916,34.83190202,51.91493841,7.654905977,56.9158421,197.6894577,3860.6,4587581,769.3,103.7,108.8,7.076426816,20,5814.72,50.8,1348174,79290,76058,76544,100303,129414,105616,235030,93701,115539,126303,106135,82783,82411,60204,457836,902106,40791,31669,22370,19043,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,90.8,483.458,115.4535274,4.1,82.5,769.3,9.4,679.766865,150.734151,5.410850058,163.1694918,104.9897958,103.7,102.1,110.4,108.8,163.1694918,108.1747353,106.7712064,106.0948496,117.0878869,113.3383626,0.697341402
02-01-2011,208.6258693,20862.58693,360.176099,37.44723048,45.21620755,59.92976468,7.654905977,56.9158421,197.6894577,3860.6,4587581,691.1,104.9093294,109.3842581,7.076426816,14,11629.44,51.5,1348174,79290,76058,76544,100303,129414,105616,235030,93701,115539,126303,106135,82783,82411,60204,457836,902106,40791,31669,22370,19043,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,22,90.8,483.458,115.4535274,4.1,67.2,691.1,7.4,679.766865,96.735772,5.410850058,163.1694918,106.2496734,104.9093294,102.3042,114.8385178,109.3842581,163.1694918,108.1747353,106.7712064,106.0948496,117.0878869,113.3383626,0.697341402
03-01-2011,311.9531971,31195.31971,360.176099,42.8547295,50.92074389,65.21877094,7.654905977,56.9158421,197.6894577,3860.6,4587581,902.1,104.6140629,110.6750738,7.076426816,21,22020.75,53.1,1348174,79290,76058,76544,100303,129414,105616,235030,93701,115539,126303,106135,82783,82411,60204,457836,902106,40791,31669,22370,19043,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,90.8,483.458,115.4535274,4.1,83.9,902.1,9.3,679.766865,152.172641,5.410850058,163.1694918,106.037174,104.6140629,102.6073746,113.250203,110.6750738,163.1694918,108.1747353,106.7712064,106.0948496,117.0878869,113.3383626,0.697341402
04-01-2011,353.2119753,35321.19753,360.176099,55.58350928,65.16897729,77.68306384,7.654905977,56.9158421,197.6894577,3860.6,4587581,933.4,104.9149171,114.1685747,7.076426816,20,23251.32,52.6,1348174,79290,76058,76544,100303,129414,105616,235030,93701,115539,126303,106135,82783,82411,60204,457836,902106,40791,31669,22370,19043,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,91.3,478.581,107.9507279,4.1,73.2,933.4,6.9,679.766865,155.657302,5.410850058,163.1694918,106.1432112,104.9149171,103.1134919,112.6325131,114.1685747,163.1694918,108.1747353,106.7712064,106.0948496,117.0878869,113.3383626,0.697341402
05-01-2011,437.1097751,43710.97751,360.176099,62.59480486,71.32491898,82.19592101,7.654905977,56.9158421,197.6894577,3860.6,4587581,1004.8,105.0014079,115.2460959,7.076426816,20,27538.28,52.2,1348174,79290,76058,76544,100303,129414,105616,235030,93701,115539,126303,106135,82783,82411,60204,457836,902106,40791,31669,22370,19043,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,91.3,478.581,107.9507279,4.1,80.6,1004.8,8,679.766865,157.074989,5.410850058,163.1694918,106.2493544,105.0014079,103.4193521,112.2482499,115.2460959,163.1694918,108.1747353,106.7712064,106.0948496,117.0878869,113.3383626,0.697341402
06-01-2011,493.5654085,49356.54085,360.176099,70.95694552,78.91238806,88.92282277,7.654905977,56.9158421,197.6894577,3860.6,4587581,1191.5,105.2913527,114.4144801,7.076426816,19,34312.17,51.7,1348174,79290,76058,76544,100303,129414,105616,235030,93701,115539,126303,106135,82783,82411,60204,457836,902106,40791,31669,22370,19043,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,91.3,478.581,107.9507279,4.1,91.9,1191.5,9.9,679.766865,161.923686,5.410850058,163.1694918,106.5681025,105.2913527,103.8264347,113.3280845,114.4144801,163.1694918,108.1747353,106.7712064,106.0948496,117.0878869,113.3383626,0.697341402
07-01-2011,516.8249833,51682.49833,360.176099,74.88982924,82.1215421,91.78417034,7.654905977,56.9158421,197.6894577,3860.6,4587581,1112.6,105.6003326,114.1802641,7.076426816,19,27853.18,52.2,1348174,79290,76058,76544,100303,129414,105616,235030,93701,115539,126303,106135,82783,82411,60204,457836,902106,40791,31669,22370,19043,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,92.23333333,491.018,104.9272116,4.1,69.9,1112.6,8.2,679.766865,175.079441,5.410850058,163.1694918,107.100943,105.6003326,104.0307739,114.6492485,114.1802641,163.1694918,108.1747353,106.7712064,106.0948496,117.0878869,113.3383626,0.697341402
08-01-2011,505.0329293,50503.29293,360.176099,74.41667693,81.4392467,90.292035,7.654905977,56.9158421,197.6894577,3860.6,4587581,1129.9,106.0235704,114.3711413,7.076426816,22,28187.76,52.3,1348174,79290,76058,76544,100303,129414,105616,235030,93701,115539,126303,106135,82783,82411,60204,457836,902106,40791,31669,22370,19043,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,92.23333333,491.018,104.9272116,4.1,71.4,1129.9,9.1,679.766865,173.250954,5.410850058,163.1694918,107.4222458,106.0235704,104.2356129,115.3578784,114.3711413,163.1694918,108.1747353,106.7712064,106.0948496,117.0878869,113.3383626,0.697341402
09-01-2011,405.3996648,40539.96648,360.176099,66.81420263,72.9191301,83.64571297,7.654905977,56.9158421,197.6894577,3860.6,4587581,1103,106.5531629,114.5647617,7.076426816,20,31666.37,51.9,1348174,79290,76058,76544,100303,129414,105616,235030,93701,115539,126303,106135,82783,82411,60204,457836,902106,40791,31669,22370,19043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,92.23333333,491.018,104.9272116,4.1,94.4,1103,9.8,679.766865,169.6409,5.410850058,163.1694918,107.959357,106.5531629,104.9494289,116.714884,114.5647617,163.1694918,108.1747353,106.7712064,106.0948496,117.0878869,113.3383626,0.697341402
10-01-2011,293.1607433,29316.07433,360.176099,57.84884906,64.62752951,76.87586752,7.654905977,56.9158421,197.6894577,3860.6,4587581,907.2,106.4466097,113.4794346,7.076426816,15,29091.1,50.9,1348174,79290,76058,76544,100303,129414,105616,235030,93701,115539,126303,106135,82783,82411,60204,457836,902106,40791,31669,22370,19043,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,92.66666667,514.408,113.7737962,4.1,100,907.2,10.4,679.766865,157.435665,5.410850058,163.1694918,108.0673164,106.4466097,105.4674117,116.3468362,113.4794346,163.1694918,108.1747353,106.7712064,106.0948496,117.0878869,113.3383626,0.697341402
11-01-2011,264.569936,26456.9936,360.176099,52.1064759,58.04474088,71.07296347,7.654905977,56.9158421,197.6894577,3860.6,4587581,878.8,106.4485049,113.1389963,7.076426816,21,28087.03,50.6,1348174,79290,76058,76544,100303,129414,105616,235030,93701,115539,126303,106135,82783,82411,60204,457836,902106,40791,31669,22370,19043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,92.66666667,514.408,113.7737962,4.1,105.4,878.8,13.1,679.766865,174.301826,5.410850058,163.1694918,107.8511818,106.4485049,105.7794797,115.5622873,113.1389963,163.1694918,108.1747353,106.7712064,106.0948496,117.0878869,113.3383626,0.697341402
12-01-2011,235.9581421,23595.81421,360.176099,36.2647625,42.98598918,57.93818104,7.654905977,56.9158421,197.6894577,3860.6,4587581,920.8,106.7712064,113.3383626,7.076426816,21,32480.73,50.7,1348174,79290,76058,76544,100303,129414,105616,235030,93701,115539,126303,106135,82783,82411,60204,457836,902106,40791,31669,22370,19043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,92.66666667,514.408,113.7737962,4.1,121.5,920.8,12.2,679.766865,174.592513,5.410850058,163.1694918,108.1747353,106.7712064,106.0948496,117.0878869,113.3383626,163.1694918,108.1747353,106.7712064,106.0948496,117.0878869,113.3383626,0.697341402
01-01-2012,285.5111657,28551.11657,395.4431155,32.92073655,38.61907799,53.18126394,8.20781124,59.62076814,192.0512177,4218,4941380.8,715,107.9517,113.5872,7.409043538,15,7062.943333,50.1,1355387,80281,76692,75168,93919,125700,113006,238706,92787,109945,126379,111500,85828,81418,65466,470591,912029,42475,31755,22893,20175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,17,94.2,484.687,131.5789474,4.1,94.6,715,9.7,700.862129,149.939113,2.624920936,167.0727533,109.7973563,107.9517,106.2861,122.1024,113.5872,167.0727533,110.7809827,108.3727745,108.3228415,122.0055782,116.7385134,0.933001974
02-01-2012,232.5259972,23252.59972,395.4431155,35.79563043,41.88867709,56.27756748,8.20781124,59.62076814,192.0512177,4218,4941380.8,878.1,107.9517,115.291008,7.409043538,19,14125.88667,51.7,1355387,80281,76692,75168,93919,125700,113006,238706,92787,109945,126379,111500,85828,81418,65466,470591,912029,42475,31755,22893,20175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,94.2,484.687,131.5789474,4.1,105.5,878.1,8.8,700.862129,114.45621,2.624920936,167.0727533,109.687559,107.9517,106.4986722,121.6139904,115.291008,167.0727533,110.7809827,108.3727745,108.3228415,122.0055782,116.7385134,0.933001974
03-01-2012,288.0015889,28800.15889,395.4431155,45.07606493,52.33669503,64.99026696,8.20781124,59.62076814,192.0512177,4218,4941380.8,1070.4,108.2755551,118.8650292,7.409043538,19,26676.57,51.7,1355387,80281,76692,75168,93919,125700,113006,238706,92787,109945,126379,111500,85828,81418,65466,470591,912029,42475,31755,22893,20175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,94.2,484.687,131.5789474,4.1,91.9,1070.4,8.2,700.862129,165.621464,2.624920936,167.0727533,109.9069341,108.2755551,106.7116695,121.8572184,118.8650292,167.0727533,110.7809827,108.3727745,108.3228415,122.0055782,116.7385134,0.933001974
04-01-2012,369.5494156,36954.94156,395.4431155,57.01440339,66.0417518,76.91236711,8.20781124,59.62076814,192.0512177,4218,4941380.8,1019.9,108.1672795,121.3611949,7.409043538,20,27726.2,51.6,1355387,80281,76692,75168,93919,125700,113006,238706,92787,109945,126379,111500,85828,81418,65466,470591,912029,42475,31755,22893,20175,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,93.83333333,491.021,114.2217245,4.1,80.7,1019.9,7.9,700.862129,163.223657,2.624920936,167.0727533,109.7970272,108.1672795,107.0318046,120.516789,121.3611949,167.0727533,110.7809827,108.3727745,108.3228415,122.0055782,116.7385134,0.933001974
05-01-2012,452.9965032,45299.65032,395.4431155,64.63529198,73.071252,83.69413476,8.20781124,59.62076814,192.0512177,4218,4941380.8,1100,107.6264431,118.933971,7.409043538,21,33332.61,50.9,1355387,80281,76692,75168,93919,125700,113006,238706,92787,109945,126379,111500,85828,81418,65466,470591,912029,42475,31755,22893,20175,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,93.83333333,491.021,114.2217245,4.1,85.1,1100,10.8,700.862129,181.163585,2.624920936,167.0727533,109.4676361,107.6264431,107.2458682,119.4321379,118.933971,167.0727533,110.7809827,108.3727745,108.3228415,122.0055782,116.7385134,0.933001974
06-01-2012,504.5663196,50456.63196,395.4431155,70.41832796,78.22444914,88.27665729,8.20781124,59.62076814,192.0512177,4218,4941380.8,1207.2,106.7654316,114.4144801,7.409043538,19,41785.85,50.6,1355387,80281,76692,75168,93919,125700,113006,238706,92787,109945,126379,111500,85828,81418,65466,470591,912029,42475,31755,22893,20175,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,93.83333333,491.021,114.2217245,4.1,101.8,1207.2,13.6,700.862129,179.97183,2.624920936,167.0727533,108.8108303,106.7654316,107.4603599,117.5212237,114.4144801,167.0727533,110.7809827,108.3727745,108.3228415,122.0055782,116.7385134,0.933001974
07-01-2012,542.7099284,54270.99284,395.4431155,75.03105086,82.3640356,92.17199969,8.20781124,59.62076814,192.0512177,4218,4941380.8,1242.6,106.4451353,111.5541181,7.409043538,21,33601.72,50.5,1355387,80281,76692,75168,93919,125700,113006,238706,92787,109945,126379,111500,85828,81418,65466,470591,912029,42475,31755,22893,20175,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,94,519.302,113.9977604,4.1,82.4,1242.6,11,700.862129,176.861254,2.624920936,167.0727533,108.9196411,106.4451353,107.5678203,117.2861812,111.5541181,167.0727533,110.7809827,108.3727745,108.3228415,122.0055782,116.7385134,0.933001974
08-01-2012,507.1399133,50713.99133,395.4431155,74.07044764,81.3657123,90.19615171,8.20781124,59.62076814,192.0512177,4218,4941380.8,1251.6,107.0838061,113.2274298,7.409043538,20,33646.29,50.4,1355387,80281,76692,75168,93919,125700,113006,238706,92787,109945,126379,111500,85828,81418,65466,470591,912029,42475,31755,22893,20175,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,94,519.302,113.9977604,4.1,82.3,1251.6,12.7,700.862129,177.877744,2.624920936,167.0727533,109.5731589,107.0838061,107.6753881,119.2800463,113.2274298,167.0727533,110.7809827,108.3727745,108.3228415,122.0055782,116.7385134,0.933001974
09-01-2012,383.455204,38345.5204,395.4431155,65.3747914,72.96295122,84.98402448,8.20781124,59.62076814,192.0512177,4218,4941380.8,1259.9,107.5121413,116.3977979,7.409043538,19,38974.82,50,1355387,80281,76692,75168,93919,125700,113006,238706,92787,109945,126379,111500,85828,81418,65466,470591,912029,42475,31755,22893,20175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,94,519.302,113.9977604,4.1,111,1259.9,12,700.862129,186.273986,2.624920936,167.0727533,109.9018784,107.5121413,107.7830635,119.3993264,116.3977979,167.0727533,110.7809827,108.3727745,108.3228415,122.0055782,116.7385134,0.933001974
10-01-2012,289.7822594,28978.22594,395.4431155,56.7517466,65.21112,79.48660077,8.20781124,59.62076814,192.0512177,4218,4941380.8,960.9,107.4046292,117.6781736,7.409043538,17,35609.11,50.2,1355387,80281,76692,75168,93919,125700,113006,238706,92787,109945,126379,111500,85828,81418,65466,470591,912029,42475,31755,22893,20175,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,94.66666667,551.169,120.4927212,4.1,106.2,960.9,12.7,700.862129,175.512475,2.624920936,167.0727533,109.7919765,107.4046292,107.9986296,118.3247324,117.6781736,167.0727533,110.7809827,108.3727745,108.3228415,122.0055782,116.7385134,0.933001974
11-01-2012,233.8288606,23382.88606,395.4431155,44.348023,51.8417662,67.73279107,8.20781124,59.62076814,192.0512177,4218,4941380.8,926.9,107.6194385,117.3251391,7.409043538,21,33694.17,50.3,1355387,80281,76692,75168,93919,125700,113006,238706,92787,109945,126379,111500,85828,81418,65466,470591,912029,42475,31755,22893,20175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,94.66666667,551.169,120.4927212,4.1,115.1,926.9,13.2,700.862129,179.004945,2.624920936,167.0727533,109.9017685,107.6194385,108.1066282,118.7980313,117.3251391,167.0727533,110.7809827,108.3727745,108.3228415,122.0055782,116.7385134,0.933001974
12-01-2012,199.4736681,19947.36681,395.4431155,35.01078927,41.6289927,57.14137086,8.20781124,59.62076814,192.0512177,4218,4941380.8,1174.1,108.3727745,116.7385134,7.409043538,19,38598.9,50.6,1355387,80281,76692,75168,93919,125700,113006,238706,92787,109945,126379,111500,85828,81418,65466,470591,912029,42475,31755,22893,20175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,94.66666667,551.169,120.4927212,4.1,128.3,1174.1,17.6,700.862129,199.028499,2.624920936,167.0727533,110.7809827,108.3727745,108.3228415,122.0055782,116.7385134,167.0727533,110.7809827,108.3727745,108.3228415,122.0055782,116.7385134,0.933001974
01-01-2013,321.6585234,32165.85234,433.2012818,32.01483653,40.67467941,56.3765328,8.865656298,57.90593518,166.0406659,4208.8,5284977.6,959.1123074,109.3481295,116.9719905,7.807000687,20,8558.64,49.8,1362514,81623,77267,74839,87957,119592,120715,240307,93324,104010,125102,116604,89918,79586,70860,482070,919711,44634,31988,23375,21122,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,96.53333333,514.861,134.4904815,4.1,115.1548957,959.1123074,11.75827338,721.691798,187.365572,2.627118644,170.8067716,111.8887925,109.3481295,108.3228415,125.54374,116.9719905,170.8067716,113.5603371,109.661255,108.3224082,126.8977555,117.9431585,1.165852784
02-01-2013,230.6948288,23069.48288,433.2012818,39.77996736,47.18672042,60.83856113,8.865656298,57.90593518,166.0406659,4208.8,5284977.6,959.7876926,110.2229145,117.2059344,7.807000687,15,17117.28,49.8,1362514,81623,77267,74839,87957,119592,120715,240307,93324,104010,125102,116604,89918,79586,70860,482070,919711,44634,31988,23375,21122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,17,96.53333333,514.861,134.4904815,4.1,97.84510426,959.7876926,9.841726619,721.691798,139.349088,2.627118644,170.8067716,113.1195692,110.2229145,108.2145186,129.0589647,117.2059344,170.8067716,113.5603371,109.661255,108.3224082,126.8977555,117.9431585,1.165852784
03-01-2013,336.272697,33627.2697,433.2012818,48.36365903,57.90203519,69.9866114,8.865656298,57.90593518,166.0406659,4208.8,5284977.6,1289.3,109.2309083,118.3779938,7.807000687,17,32416.36,50.1,1362514,81623,77267,74839,87957,119592,120715,240307,93324,104010,125102,116604,89918,79586,70860,482070,919711,44634,31988,23375,21122,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,96.53333333,514.861,134.4904815,4.1,104,1289.3,8.8,721.691798,182.156399,2.627118644,170.8067716,112.1014931,109.2309083,108.3227332,125.0581368,118.3779938,170.8067716,113.5603371,109.661255,108.3224082,126.8977555,117.9431585,1.165852784
04-01-2013,368.080691,36808.0691,433.2012818,53.59098534,62.8833116,74.57913211,8.865656298,57.90593518,166.0406659,4208.8,5284977.6,1205.9,109.2309083,116.1288119,7.807000687,18,33226.9,50.2,1362514,81623,77267,74839,87957,119592,120715,240307,93324,104010,125102,116604,89918,79586,70860,482070,919711,44634,31988,23375,21122,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,96.1,503.728,117.8051512,4.1,93.6,1205.9,7.3,721.691798,186.997378,2.627118644,170.8067716,112.3256961,109.2309083,108.2144104,125.5583693,116.1288119,170.8067716,113.5603371,109.661255,108.3224082,126.8977555,117.9431585,1.165852784
05-01-2013,437.1402172,43714.02172,433.2012818,64.41796019,72.63332772,83.09755792,8.865656298,57.90593518,166.0406659,4208.8,5284977.6,1189,108.4662919,114.2707509,7.807000687,22,39891.47,50.1,1362514,81623,77267,74839,87957,119592,120715,240307,93324,104010,125102,116604,89918,79586,70860,482070,919711,44634,31988,23375,21122,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,96.1,503.728,117.8051512,4.1,95.4,1189,8.1,721.691798,182.693569,2.627118644,170.8067716,111.6517419,108.4662919,108.106196,123.423877,114.2707509,170.8067716,113.5603371,109.661255,108.3224082,126.8977555,117.9431585,1.165852784
